timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,probe_label,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms
2026-04-06T11:42:16.254,1775446936254,37,exp_static_run1,99.33,2.651,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.047;0.177;0.052;0.068;0.037,0.037,0.076,0.177,0.051,0.052,0.155,0.173
2026-04-06T11:42:18.898,1775446938898,38,exp_static_run1,101.974,2.644,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.055;0.070;0.086;0.057;0.047,0.047,0.063,0.086,0.013,0.057,0.083,0.085
2026-04-06T11:42:18.898,1775446938898,38,exp_static_run1,101.974,2.644,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.047;0.068;0.043;0.216;0.035,0.035,0.081,0.216,0.067,0.047,0.186,0.21
2026-04-06T11:42:21.522,1775446941522,39,exp_static_run1,104.597,2.623,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.064;0.038;0.037;0.080;0.073,0.037,0.058,0.08,0.017,0.064,0.079,0.08
2026-04-06T11:42:21.522,1775446941522,39,exp_static_run1,104.597,2.623,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.063;0.055;0.037;0.081;0.058,0.037,0.058,0.081,0.014,0.058,0.077,0.08
2026-04-06T11:42:24.180,1775446944180,40,exp_static_run1,107.256,2.659,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.049;0.070;0.049;0.038;0.040,0.038,0.049,0.07,0.011,0.049,0.066,0.069
2026-04-06T11:42:24.180,1775446944180,40,exp_static_run1,107.256,2.659,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.071;0.068;0.070;0.047;0.068,0.047,0.064,0.071,0.009,0.068,0.071,0.071
2026-04-06T11:42:26.854,1775446946854,41,exp_static_run1,109.93,2.674,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.062;0.071;0.074;0.043;0.072,0.043,0.064,0.074,0.011,0.071,0.074,0.074
2026-04-06T11:42:26.854,1775446946854,41,exp_static_run1,109.93,2.674,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.049;0.077;0.039;0.074;0.071,0.039,0.062,0.077,0.015,0.071,0.076,0.077
2026-04-06T11:42:29.530,1775446949530,42,exp_static_run1,112.605,2.676,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.054;0.073;0.081;0.047;0.069,0.047,0.064,0.081,0.012,0.069,0.079,0.081
2026-04-06T11:42:29.530,1775446949530,42,exp_static_run1,112.605,2.676,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.060;0.068;0.068;0.075;0.052,0.052,0.064,0.075,0.007,0.068,0.074,0.075
2026-04-06T11:42:32.194,1775446952194,43,exp_static_run1,115.269,2.664,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.070;0.103;0.259;0.068,0.068,0.114,0.259,0.073,0.073,0.228,0.253
2026-04-06T11:42:32.194,1775446952194,43,exp_static_run1,115.269,2.664,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.075;0.074;0.067;0.091;0.105,0.067,0.082,0.105,0.013,0.075,0.102,0.104
2026-04-06T11:42:34.844,1775446954844,44,exp_static_run1,117.92,2.651,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.084;0.080;0.067;0.068;0.069,0.067,0.073,0.084,0.007,0.069,0.083,0.084
2026-04-06T11:42:34.844,1775446954844,44,exp_static_run1,117.92,2.651,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.077;0.095;0.091;0.093;0.058,0.058,0.082,0.095,0.013,0.091,0.095,0.095
2026-04-06T11:42:37.482,1775446957482,45,exp_static_run1,120.558,2.638,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.099;0.069;0.065;0.068,0.065,0.074,0.099,0.012,0.069,0.094,0.098
2026-04-06T11:42:37.482,1775446957482,45,exp_static_run1,120.558,2.638,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.086;0.070;0.075;0.068;0.065,0.065,0.072,0.086,0.007,0.07,0.084,0.086
2026-04-06T11:42:40.132,1775446960132,46,exp_static_run1,123.207,2.649,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.085;0.127;0.068;0.080;0.063,0.063,0.084,0.127,0.022,0.08,0.119,0.125
2026-04-06T11:42:40.132,1775446960132,46,exp_static_run1,123.207,2.649,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.078;0.067;0.065;0.090;0.065,0.065,0.073,0.09,0.009,0.067,0.088,0.09
