run_key,window_index,window_start_epoch_ms,window_end_epoch_ms,window_start_ts,window_end_ts,decision_window_s,event_id,rank,flow_type,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint,interval_count,active_seconds,transferred_mbits,throughput_mbps_mean,throughput_mbps_peak,retransmits_sum,loss_pct_mean,jitter_ms_mean,flow_share_pct,cumulative_share_pct,window_elephant_flow_count,window_total_elephant_mbits,window_topk_elephant_mbits,window_topk_share_pct
20260406_114038,25,1775448345789,1775448405789,2026-04-06T12:05:45.789+08:00,2026-04-06T12:06:45.789+08:00,60,elephant_50,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.672,899.876,901.892,0.0,0.0,0.0,48.645,48.645,3,33299.885,33299.885,100.0
20260406_114038,25,1775448345789,1775448405789,2026-04-06T12:05:45.789+08:00,2026-04-06T12:06:45.789+08:00,60,elephant_51,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.187,899.849,901.974,0.0,0.0,0.0,48.643,97.288,3,33299.885,33299.885,100.0
20260406_114038,25,1775448345789,1775448405789,2026-04-06T12:05:45.789+08:00,2026-04-06T12:06:45.789+08:00,60,elephant_52,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,903.026,902.124,902.124,0.0,0.0,0.0,2.712,100.0,3,33299.885,33299.885,100.0
20260406_114038,26,1775448405789,1775448465789,2026-04-06T12:06:45.789+08:00,2026-04-06T12:07:45.789+08:00,60,elephant_53,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16199.782,899.888,901.819,0.0,0.0,0.0,49.998,49.998,3,32400.931,32400.931,100.0
20260406_114038,26,1775448405789,1775448465789,2026-04-06T12:06:45.789+08:00,2026-04-06T12:07:45.789+08:00,60,elephant_52,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15298.368,899.851,901.986,0.0,0.0,0.0,47.216,97.214,3,32400.931,32400.931,100.0
20260406_114038,26,1775448405789,1775448465789,2026-04-06T12:06:45.789+08:00,2026-04-06T12:07:45.789+08:00,60,elephant_54,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.781,901.879,901.879,0.0,0.0,0.0,2.786,100.0,3,32400.931,32400.931,100.0
20260406_114038,27,1775448465789,1775448525789,2026-04-06T12:07:45.789+08:00,2026-04-06T12:08:45.789+08:00,60,elephant_55,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16198.718,899.829,901.677,0.0,0.0,0.0,50.001,50.001,3,32396.637,32396.637,100.0
20260406_114038,27,1775448465789,1775448525789,2026-04-06T12:07:45.789+08:00,2026-04-06T12:08:45.789+08:00,60,elephant_54,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15295.123,899.713,900.706,9.0,0.0,0.0,47.212,97.213,3,32396.637,32396.637,100.0
20260406_114038,27,1775448465789,1775448525789,2026-04-06T12:07:45.789+08:00,2026-04-06T12:08:45.789+08:00,60,elephant_56,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.796,901.894,901.894,0.0,0.0,0.0,2.787,100.0,3,32396.637,32396.637,100.0
20260406_114038,28,1775448525789,1775448585789,2026-04-06T12:08:45.789+08:00,2026-04-06T12:09:45.789+08:00,60,elephant_57,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.944,899.891,901.807,5.0,0.0,0.0,51.432,51.432,2,31495.715,31495.715,100.0
20260406_114038,28,1775448525789,1775448585789,2026-04-06T12:08:45.789+08:00,2026-04-06T12:09:45.789+08:00,60,elephant_56,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15296.771,899.757,901.767,0.0,0.0,0.0,48.568,100.0,2,31495.715,31495.715,100.0
20260406_114038,29,1775448585789,1775448645789,2026-04-06T12:09:45.789+08:00,2026-04-06T12:10:45.789+08:00,60,elephant_58,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16200.024,899.951,901.883,0.0,0.0,0.0,50.004,50.004,2,32397.775,32397.775,100.0
20260406_114038,29,1775448585789,1775448645789,2026-04-06T12:09:45.789+08:00,2026-04-06T12:10:45.789+08:00,60,elephant_59,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16197.751,899.775,901.889,0.0,0.0,0.0,49.996,100.0,2,32397.775,32397.775,100.0
