interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:11:40.918+08:00,2026-04-06T12:11:41.918+08:00,1775448700918,1775448701918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,14,14.001,15.001,1.0,900.529,7,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:41.918+08:00,2026-04-06T12:11:42.917+08:00,1775448701918,1775448702917,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,15,15.001,16.0,0.999,897.362,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:42.917+08:00,2026-04-06T12:11:43.918+08:00,1775448702917,1775448703918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,16,16.0,17.001,1.001,901.17,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:43.918+08:00,2026-04-06T12:11:44.918+08:00,1775448703918,1775448704918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,17,17.001,18.001,1.0,898.465,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:45.083+08:00,2026-04-06T12:11:46.084+08:00,1775448705083,1775448706084,mice,mice_16,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.941,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:46.099+08:00,2026-04-06T12:11:47.100+08:00,1775448706099,1775448707100,mice,mice_17,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.95,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:47.100+08:00,2026-04-06T12:11:48.100+08:00,1775448707100,1775448708100,mice,mice_17,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.919,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:47.123+08:00,2026-04-06T12:11:48.124+08:00,1775448707123,1775448708124,mice,mice_18,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:48.124+08:00,2026-04-06T12:11:49.124+08:00,1775448708124,1775448709124,mice,mice_18,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.922,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:49.124+08:00,2026-04-06T12:11:50.124+08:00,1775448709124,1775448710124,mice,mice_18,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,0.999,19.935,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
